generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,42.0,42.0,38.0,7.275344978552312e-05,0.016433626413345337,0.00021718628704547882,0.00021718628704547882,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,26.0,11.0,36.0,6.44840401946567e-05,0.01632518321275711,0.0001087430864572525,0.0001087430864572525,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,26.0,9.0,36.0,6.448401109082624e-05,0.016249220818281174,3.278069198131561e-05,3.278069198131561e-05,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,12.0,41.0,21.0,5.496812082128599e-05,0.01626988872885704,5.344860255718231e-05,5.344860255718231e-05,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,12.0,43.0,21.0,5.496812082128599e-05,0.016246259212493896,2.981908619403839e-05,2.981908619403839e-05,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,27.0,10.0,36.0,5.410551239037886e-05,0.016264626756310463,4.818663001060486e-05,4.818663001060486e-05,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,25.0,10.0,36.0,5.4105508752400056e-05,0.016366051509976387,0.00014961138367652893,0.00014961138367652893,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,42.0,42.0,36.0,5.062896161689423e-05,0.016429610550403595,0.00021317042410373688,0.00021317042410373688,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,42.0,42.0,37.0,4.993812763132155e-05,0.016444219276309013,0.00022777915000915527,0.00022777915000915527,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,41.0,42.0,38.0,4.909671770292334e-05,0.016381144523620605,0.00016470439732074738,0.00016470439732074738,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,42.0,41.0,38.0,4.909671042696573e-05,0.016249220818281174,3.278069198131561e-05,3.278069198131561e-05,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,42.0,43.0,38.0,4.909669951302931e-05,0.01635603979229927,0.00013959966599941254,0.00013959966599941254,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,43.0,42.0,38.0,4.909669223707169e-05,0.016490008682012558,0.0002735685557126999,0.0002735685557126999,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,27.0,11.0,36.0,4.901247666566633e-05,0.016447436064481735,0.00023099593818187714,0.00023099593818187714,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,25.0,9.0,36.0,4.90124621137511e-05,0.01637226529419422,0.0001558251678943634,0.0001558251678943634,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,25.0,10.0,37.0,4.810038080904633e-05,0.016282353550195694,6.591342389583588e-05,6.591342389583588e-05,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,27.0,10.0,37.0,4.8100333515321836e-05,0.01645316369831562,0.00023672357201576233,0.00023672357201576233,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,11.0,42.0,20.0,4.7555378841934726e-05,0.016391485929489136,0.00017504580318927765,0.00017504580318927765,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,13.0,42.0,20.0,4.7555353376083076e-05,0.016290754079818726,7.431395351886749e-05,7.431395351886749e-05,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,12.0,42.0,18.0,4.752112363348715e-05,0.016416363418102264,0.0001999232918024063,0.0001999232918024063,0,False
1,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,25.0,11.0,37.0,4.713215457741171e-05,0.016359515488147736,0.0001430753618478775,0.0001430753618478775,0,False
1,g001_p000021_empty,empty,g001_b7e43f1d75130653_0000,21,27.0,9.0,37.0,4.7132110921666026e-05,0.016342103481292725,0.00012566335499286652,0.00012566335499286652,0,False
1,g001_p000022_empty,empty,g001_b7e43f1d75130653_0000,22,41.0,43.0,38.0,4.58423892268911e-05,0.01634843461215496,0.00013199448585510254,0.00013199448585510254,0,False
1,g001_p000023_empty,empty,g001_b7e43f1d75130653_0000,23,43.0,41.0,38.0,4.5842381950933486e-05,0.0163725633174181,0.00015612319111824036,0.00015612319111824036,0,False
1,g001_p000024_empty,empty,g001_b7e43f1d75130653_0000,24,26.0,11.0,37.0,4.5596458221552894e-05,0.016368132084608078,0.0001516919583082199,0.0001516919583082199,0,False
1,g001_p000025_empty,empty,g001_b7e43f1d75130653_0000,25,26.0,9.0,37.0,4.5596454583574086e-05,0.01637888327240944,0.000162443146109581,0.000162443146109581,0,False
1,g001_p000026_empty,empty,g001_b7e43f1d75130653_0000,26,11.0,41.0,21.0,4.55718363809865e-05,0.01637958362698555,0.00016314350068569183,0.00016314350068569183,0,False
1,g001_p000027_empty,empty,g001_b7e43f1d75130653_0000,27,13.0,43.0,21.0,4.5571800001198426e-05,0.016382340341806412,0.00016590021550655365,0.00016590021550655365,0,False
1,g001_p000028_empty,empty,g001_b7e43f1d75130653_0000,28,41.0,41.0,38.0,4.520791844697669e-05,0.016399450600147247,0.00018301047384738922,0.00018301047384738922,0,False
1,g001_p000029_empty,empty,g001_b7e43f1d75130653_0000,29,43.0,43.0,38.0,4.520791117101908e-05,0.016316048800945282,9.960867464542389e-05,9.960867464542389e-05,0,False
1,g001_p000030_empty,empty,g001_b7e43f1d75130653_0000,30,12.0,42.0,20.0,4.48539067292586e-05,0.01635603979229927,0.00013959966599941254,0.00013959966599941254,0,False
1,g001_p000031_empty,empty,g001_b7e43f1d75130653_0000,31,9.0,10.0,16.0,4.4673430238617584e-05,0.016225386410951614,8.946284651756287e-06,8.946284651756287e-06,0,False
1,g001_p000032_empty,empty,g001_b7e43f1d75130653_0000,32,11.0,10.0,16.0,4.4673404772765934e-05,0.01626838557422161,5.194544792175293e-05,5.194544792175293e-05,0,False
1,g001_p000033_empty,empty,g001_b7e43f1d75130653_0000,33,11.0,43.0,21.0,4.34571884397883e-05,0.01633184216916561,0.00011540204286575317,0.00011540204286575317,0,False
1,g001_p000034_empty,empty,g001_b7e43f1d75130653_0000,34,13.0,41.0,21.0,4.345716297393665e-05,0.016244929283857346,2.8489157557487488e-05,2.8489157557487488e-05,0,False
1,g001_p000035_empty,empty,g001_b7e43f1d75130653_0000,35,11.0,42.0,21.0,4.268612610758282e-05,0.01637674681842327,0.00016030669212341309,0.00016030669212341309,0,False
1,g001_p000036_empty,empty,g001_b7e43f1d75130653_0000,36,13.0,42.0,21.0,4.2686071537900716e-05,0.01635146327316761,0.00013502314686775208,0.00013502314686775208,0,False
1,g001_p000037_empty,empty,g001_b7e43f1d75130653_0000,37,26.0,12.0,37.0,4.2632382246665657e-05,0.016225943341851234,9.503215551376343e-06,9.503215551376343e-06,0,False
1,g001_p000038_empty,empty,g001_b7e43f1d75130653_0000,38,26.0,8.0,37.0,4.263237497070804e-05,0.016406456008553505,0.00019001588225364685,0.00019001588225364685,0,False
1,g001_p000039_empty,empty,g001_b7e43f1d75130653_0000,39,10.0,42.0,21.0,4.235047526890412e-05,0.01635744608938694,0.0001410059630870819,0.0001410059630870819,0,False
1,g001_p000040_empty,empty,g001_b7e43f1d75130653_0000,40,14.0,42.0,21.0,4.2350442527094856e-05,0.016225943341851234,9.503215551376343e-06,9.503215551376343e-06,0,False
1,g001_p000041_empty,empty,g001_b7e43f1d75130653_0000,41,12.0,42.0,19.0,4.142757461522706e-05,0.01650872267782688,0.0002922825515270233,0.0002922825515270233,0,False
1,g001_p000042_empty,empty,g001_b7e43f1d75130653_0000,42,8.0,10.0,16.0,4.118134893360548e-05,0.016380704939365387,0.00016426481306552887,0.00016426481306552887,0,False
1,g001_p000043_empty,empty,g001_b7e43f1d75130653_0000,43,12.0,10.0,16.0,4.1181327105732635e-05,0.01633470505475998,0.00011826492846012115,0.00011826492846012115,0,False
1,g001_p000044_empty,empty,g001_b7e43f1d75130653_0000,44,25.0,11.0,36.0,4.021132190246135e-05,0.016264626756310463,4.818663001060486e-05,4.818663001060486e-05,0,False
1,g001_p000045_empty,empty,g001_b7e43f1d75130653_0000,45,27.0,9.0,36.0,4.0211314626503736e-05,0.016423888504505157,0.00020744837820529938,0.00020744837820529938,0,False
