generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,42.0,11.0,24.0,7.10140448063612e-05,0.016291746869683266,0.00026620179414749146,0.00026620179414749146,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,42.0,9.0,24.0,7.101403025444597e-05,0.016159193590283394,0.00013364851474761963,0.00013364851474761963,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,27.0,10.0,36.0,6.556713924510404e-05,0.0160933006554842,6.775557994842529e-05,6.775557994842529e-05,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,25.0,10.0,36.0,6.556713196914643e-05,0.01620319113135338,0.00017764605581760406,0.00017764605581760406,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,10.0,9.0,16.0,6.420160207198933e-05,0.016124803572893143,9.925849735736847e-05,9.925849735736847e-05,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,10.0,11.0,16.0,6.420160207198933e-05,0.016105452552437782,7.990747690200806e-05,7.990747690200806e-05,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,9.0,11.0,16.0,5.73338293179404e-05,0.016238443553447723,0.00021289847791194916,0.00021289847791194916,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,11.0,9.0,16.0,5.733381840400398e-05,0.016059061512351036,3.351643681526184e-05,3.351643681526184e-05,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,41.0,10.0,24.0,5.574035458266735e-05,0.016190579161047935,0.00016503408551216125,0.00016503408551216125,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,43.0,10.0,24.0,5.5740350944688544e-05,0.01618359051644802,0.0001580454409122467,0.0001580454409122467,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,9.0,10.0,16.0,5.55754013475962e-05,0.016291748732328415,0.0002662036567926407,0.0002662036567926407,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,11.0,10.0,16.0,5.557539043365978e-05,0.016179533675312996,0.00015398859977722168,0.00015398859977722168,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,9.0,9.0,16.0,5.24175375176128e-05,0.01628674939274788,0.0002612043172121048,0.0002612043172121048,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,11.0,11.0,16.0,5.2417530241655186e-05,0.016238443553447723,0.00021289847791194916,0.00021289847791194916,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,42.0,11.0,23.0,5.201577732805163e-05,0.01608370430767536,5.81592321395874e-05,5.81592321395874e-05,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,42.0,9.0,23.0,5.201577369007282e-05,0.016231173649430275,0.00020562857389450073,0.00020562857389450073,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,41.0,10.0,23.0,5.165622496861033e-05,0.01605866849422455,3.312341868877411e-05,3.312341868877411e-05,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,43.0,10.0,23.0,5.165622496861033e-05,0.016103463247418404,7.79181718826294e-05,7.79181718826294e-05,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,41.0,9.0,24.0,5.131310172146186e-05,0.016175897791981697,0.00015035271644592285,0.00015035271644592285,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,43.0,11.0,24.0,5.131309080752544e-05,0.01615219935774803,0.00012665428221225739,0.00012665428221225739,0,False
1,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,41.0,11.0,24.0,5.092183710075915e-05,0.01613573171198368,0.0001101866364479065,0.0001101866364479065,0,False
