sample_id,step,t,w_t,tau,scale_0_sigma,scale_0_loss,scale_0_target_std_mean,scale_1_sigma,scale_1_loss,scale_1_target_std_mean,scale_2_sigma,scale_2_loss,scale_2_target_std_mean,property_loss,property_mae_mean,confidence_fraction,soft_class_entropy_confident_mean,predicted_property_min,predicted_property_max,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_confidence,hard_change_outside_confidence,alpha,property_loss_mode,guidance_scaling_mode,guidance_reference_policy
0,0,0.015625,0.0,0.49975909124103446,0.0,88.74651336669922,387734.34375,1.5,3.971799612045288,166327.875,3.0,1.7101694345474243,196021.0,45.906829833984375,337394.90625,0.7363777160644531,2.5782554149627686,0.00038641379796899855,10557408.0,0.0,0.0,1773.5841064453125,0.0,1773.5841064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4033317565918,1.5318021774291992,1051.72021484375,0,0,904,0.003448486328125,904,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,1,0.046875,0.0,0.4978353019929562,0.0,89.12759399414062,387734.34375,1.5,3.971738815307617,166327.875,3.0,1.7047611474990845,196021.0,46.09627151489258,337223.8125,0.7363777160644531,2.5772736072540283,0.00038606865564361215,10585492.0,0.0,0.0,1772.2952880859375,0.0,1772.2952880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.361026763916016,1.6029452085494995,0.0,0,0,996,0.0037994384765625,996,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,2,0.078125,0.0,0.4940062506389088,0.0,89.71135711669922,387734.34375,1.5,3.970522165298462,166327.875,3.0,1.6963717937469482,196021.0,46.386112213134766,337326.875,0.7363777160644531,2.575294256210327,0.00038531000609509647,10642205.0,0.0,0.0,1772.0030517578125,0.0,1772.0030517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.351600646972656,1.6130620241165161,0.0,0,0,1100,0.0041961669921875,1100,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,3,0.109375,0.0,0.4883088130366042,0.0,90.51319885253906,387734.34375,1.5,3.968334674835205,166327.875,3.0,1.6849844455718994,196021.0,46.78409957885742,337725.125,0.7363777160644531,2.5722670555114746,0.0003841316793113947,10728654.0,0.0,0.0,1770.676513671875,0.0,1770.676513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.30962371826172,1.6300691366195679,0.0,0,0,1133,0.004322052001953125,1133,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,4,0.140625,0.0,0.48079785862468866,0.0,91.54145812988281,387734.34375,1.5,3.965223789215088,166327.875,3.0,1.6706926822662354,196021.0,47.29443359375,338479.40625,0.7363777160644531,2.568118095397949,0.00038252852391451597,10846515.0,0.0,0.0,1770.586669921875,0.0,1770.586669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.306617736816406,1.6368591785430908,0.0,0,0,1412,0.0053863525390625,1412,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,5,0.171875,0.0,0.4715457220000544,0.0,92.82696533203125,387734.34375,1.5,3.9614152908325195,166327.875,3.0,1.653425931930542,196021.0,47.93259048461914,339629.125,0.7363777160644531,2.5627427101135254,0.0003804908774327487,10998039.0,0.0,0.0,1770.6107177734375,0.0,1770.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.307491302490234,1.6327883005142212,0.0,0,0,1580,0.0060272216796875,1580,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,6,0.203125,0.0,0.460641506296129,0.0,94.37157440185547,387734.34375,1.5,3.956427574157715,166327.875,3.0,1.6332173347473145,196021.0,48.69935989379883,341255.28125,0.7363777160644531,2.556002140045166,0.00037801050348207355,11186075.0,0.0,0.0,1769.9136962890625,0.0,1769.9136962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28583908081055,1.6279182434082031,0.0,0,0,1690,0.00644683837890625,1690,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,7,0.234375,0.0,0.4481902250709918,0.0,96.21399688720703,387734.34375,1.5,3.949918746948242,166327.875,3.0,1.609716773033142,196021.0,49.61391830444336,343370.09375,0.7363777160644531,2.5477182865142822,0.0003742830303963274,11414037.0,0.0,0.0,1771.181640625,0.0,1771.181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.326419830322266,1.595818281173706,0.0,0,0,1974,0.00753021240234375,1974,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,8,0.265625,0.06540312923014306,0.43431179096940364,0.0,98.39470672607422,387734.34375,1.5,3.9414315223693848,166327.875,3.0,1.5826160907745361,196021.0,50.69630813598633,345988.40625,0.7363777160644531,2.537663221359253,0.0003691694582812488,11685860.0,0.2899467647075653,0.2899467647075653,1774.704345703125,29.01780128479004,1774.8634033203125,0.016350782307535765,0.01635078154504299,0.01635078154504299,0.0,0.2899467647075653,1.0,0.016350779682397842,55.44221496582031,1.5713634490966797,0.0,0,0,2200,0.008392333984375,2200,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,9,0.296875,0.19509032201612825,0.4191398608984867,0.0,100.39669036865234,387734.34375,1.5,3.9237356185913086,166327.875,3.0,1.5521208047866821,196021.0,51.685890197753906,349163.5,0.7363777160644531,2.5255746841430664,0.0003632600710261613,12005818.0,0.32454246282577515,0.32454246282577515,1774.9302978515625,96.8969955444336,1777.4493408203125,0.04877258050403206,0.05459199845790863,0.05459199845790863,0.0,0.2899467647075653,1.1193174123764038,0.05459200218319893,55.52364730834961,1.5505092144012451,0.0,0,0,2845,0.010852813720703125,2845,0,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
