generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,44.0,23.0,39.0,1.011569838738069e-05,0.01511429250240326,0.0003198040649294853,0.0003198040649294853,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,5.0,33.0,38.0,8.325559065269772e-06,0.014974645338952541,0.0001801569014787674,0.0001801569014787674,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,56.0,7.0,37.0,7.981846465554554e-06,0.014901852235198021,0.00010736379772424698,0.00010736379772424698,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,41.0,22.0,38.0,7.68415611673845e-06,0.015015442855656147,0.00022095441818237305,0.00022095441818237305,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,25.0,14.0,34.0,7.6378591984394e-06,0.014930151402950287,0.0001356629654765129,0.0001356629654765129,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,5.0,38.0,36.0,7.572677532152738e-06,0.014885730110108852,9.124167263507843e-05,9.124167263507843e-05,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,54.0,5.0,39.0,7.48304864828242e-06,0.015027842484414577,0.00023335404694080353,0.00023335404694080353,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,29.0,9.0,36.0,7.406775239360286e-06,0.014830362983047962,3.587454557418823e-05,3.587454557418823e-05,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,51.0,6.0,36.0,7.340614502027165e-06,0.014988125301897526,0.00019363686442375183,0.00019363686442375183,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,21.0,9.0,39.0,7.263754469022388e-06,0.01500623393803835,0.0002117455005645752,0.0002117455005645752,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,29.0,38.0,39.0,7.1910908445715904e-06,0.01511429250240326,0.0003198040649294853,0.0003198040649294853,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,52.0,6.0,36.0,7.168045158323366e-06,0.014991764910519123,0.00019727647304534912,0.00019727647304534912,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,39.0,35.0,19.0,7.153301794460276e-06,0.01509312354028225,0.0002986351028084755,0.0002986351028084755,0,False
