mode,step,t,dt,base_velocity_norm,raw_physics_gradient_norm,applied_physics_velocity_norm,total_velocity_norm,cosine_base_velocity_applied_physics_velocity,pre_update_soft_loss,post_physics_soft_loss,post_total_soft_loss,post_projection_soft_loss,pre_update_hard_loss,post_physics_hard_loss,post_total_hard_loss,post_projection_hard_loss,soft_attainment,hard_attainment,distance_to_baseline,distance_to_truth,truth_direction_fraction,orthogonal_response_fraction,hard_label_flip_count,target_flip_in,target_flip_out,wrong_class_flips,condition_projection_change_norm,guidance_clipping_fraction,used_guidance_ratio,flip_into_raw_label_-1,flip_into_raw_label_0,flip_into_raw_label_1,flip_into_raw_label_2,flip_into_raw_label_3,flip_into_raw_label_4,flip_into_raw_label_5,flip_into_raw_label_6,flip_into_raw_label_7,flip_into_raw_label_8,flip_into_raw_label_9,flip_into_raw_label_10,flip_into_raw_label_11,flip_into_raw_label_12,flip_into_raw_label_13,control
BASE,1,0.015625,0.03125,1912.432373046875,0.0,0.0,1912.432373046875,nan,0.0010782680474221706,0.0010782680474221706,0.001078550354577601,0.001078550354577601,0.03698423504829407,0.03698423504829407,0.037017542868852615,0.037017542868852615,0.0,0.0,0.0,220.2717251195461,0.0,0.0,0,0,0,0,0.6759340167045593,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,2,0.046875,0.03125,1915.4686279296875,0.0,0.0,1915.4686279296875,nan,0.0010816273279488087,0.0010816273279488087,0.0010819289600476623,0.0010819289600476623,0.037017542868852615,0.037017542868852615,0.03701823949813843,0.03701823949813843,0.0,0.0,0.0,220.273810651741,0.0,0.0,0,0,0,0,0.6986828446388245,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,3,0.078125,0.03125,1914.92919921875,0.0,0.0,1914.92919921875,nan,0.001088189659640193,0.001088189659640193,0.0010883361101150513,0.0010883361101150513,0.03701823949813843,0.03701823949813843,0.03705074265599251,0.03705074265599251,0.0,0.0,0.0,220.3704868722817,0.0,0.0,0,0,0,0,0.6827148199081421,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,4,0.109375,0.03125,1914.4927978515625,0.0,0.0,1914.4927978515625,nan,0.0010979576036334038,0.0010979576036334038,0.0010981200030073524,0.0010981200030073524,0.03705074265599251,0.03705074265599251,0.03709961473941803,0.03709961473941803,0.0,0.0,0.0,220.51577887192715,0.0,0.0,0,0,0,0,0.6735636591911316,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,5,0.140625,0.03125,1914.7596435546875,0.0,0.0,1914.7596435546875,nan,0.0011114133521914482,0.0011114133521914482,0.0011114750523120165,0.0011114750523120165,0.03709961473941803,0.03709961473941803,0.03719419986009598,0.03719419986009598,0.0,0.0,0.0,220.79669130801565,0.0,0.0,0,0,0,0,0.661459743976593,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,6,0.171875,0.03125,1915.8304443359375,0.0,0.0,1915.8304443359375,nan,0.0011287842644378543,0.0011287842644378543,0.0011287720408290625,0.0011287720408290625,0.03719419986009598,0.03719419986009598,0.037238188087940216,0.037238188087940216,0.0,0.0,0.0,220.9272157573078,0.0,0.0,0,0,0,0,0.6603096127510071,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,7,0.203125,0.03125,1917.19140625,0.0,0.0,1917.19140625,nan,0.0011506489245221019,0.0011506489245221019,0.0011507392628118396,0.0011507392628118396,0.037238188087940216,0.037238188087940216,0.03732197731733322,0.03732197731733322,0.0,0.0,0.0,221.17562979200625,0.0,0.0,0,0,0,0,0.6652642488479614,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,8,0.234375,0.03125,1920.4857177734375,0.0,0.0,1920.4857177734375,nan,0.001177985337562859,0.001177985337562859,0.0011780522763729095,0.0011780522763729095,0.03732197731733322,0.03732197731733322,0.0373389795422554,0.0373389795422554,0.0,0.0,0.0,221.22601133793117,0.0,0.0,0,0,0,0,0.6692683100700378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,9,0.265625,0.03125,1924.5693359375,0.0,0.0,1924.5693359375,nan,0.001211400143802166,0.001211400143802166,0.0012113427510485053,0.0012113427510485053,0.0373389795422554,0.0373389795422554,0.03740021213889122,0.03740021213889122,0.0,0.0,0.0,221.4073187429846,0.0,0.0,0,0,0,0,0.6789328455924988,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
BASE,10,0.296875,0.03125,1924.84130859375,0.0,0.0,1924.84130859375,nan,0.001252133515663445,0.001252133515663445,0.0012513638939708471,0.0012513638939708471,0.03740021213889122,0.03740021213889122,0.037399109452962875,0.037399109452962875,0.0,0.0,0.0,221.40406605559878,0.0,0.0,0,0,0,0,0.6688628792762756,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,correct
