generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,4.0,4.0,6.0,0.0,0.003366819815710187,0.0020362038630992174,0.0020362038630992174,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,4.0,4.0,7.0,0.0,0.0026616521645337343,0.0013310362119227648,0.0013310362119227648,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,4.0,4.0,8.0,0.0,0.0022268476895987988,0.0008962317369878292,0.0008962317369878292,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,4.0,4.0,9.0,0.0,0.002880023792386055,0.0015494078397750854,0.0015494078397750854,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,4.0,4.0,10.0,0.0,0.0023980371188372374,0.0010674211662262678,0.0010674211662262678,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,4.0,4.0,11.0,0.0,0.0021162712946534157,0.0007856553420424461,0.0007856553420424461,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,4.0,4.0,12.0,0.0,0.00295460456982255,0.0016239886172115803,0.0016239886172115803,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,4.0,4.0,13.0,0.0,0.0016832437831908464,0.0003526278305798769,0.0003526278305798769,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,4.0,4.0,14.0,0.0,0.002806443255394697,0.0014758273027837276,0.0014758273027837276,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,4.0,4.0,15.0,0.0,0.0028426586650311947,0.0015120427124202251,0.0015120427124202251,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,4.0,4.0,16.0,0.0,0.003366819815710187,0.0020362038630992174,0.0020362038630992174,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,4.0,4.0,17.0,0.0,0.00272781471721828,0.0013971987646073103,0.0013971987646073103,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,4.0,4.0,18.0,0.0,0.003366819815710187,0.0020362038630992174,0.0020362038630992174,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,4.0,4.0,19.0,0.0,0.002954604336991906,0.0016239883843809366,0.0016239883843809366,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,4.0,4.0,20.0,0.0,0.0019039539620280266,0.000573338009417057,0.000573338009417057,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,4.0,4.0,21.0,0.0,0.00298902066424489,0.0016584047116339207,0.0016584047116339207,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,4.0,4.0,22.0,0.0,0.0016832437831908464,0.0003526278305798769,0.0003526278305798769,0,False
